Mark ID,Mark Name,Timestamp,CPU Usage %,
"4,598","VSPXAutoMark","22,99,000.00",0,
"4,599","VSPXAutoMark","22,99,500.00",0,
"4,600","VSPXAutoMark","23,00,000.00",0,
"4,601","VSPXAutoMark","23,00,500.00",0,
"4,602","VSPXAutoMark","23,01,000.00",0,
"4,603","VSPXAutoMark","23,01,500.00",0,
"4,604","VSPXAutoMark","23,02,000.00",0,
"4,605","VSPXAutoMark","23,02,500.00",0,
"4,606","VSPXAutoMark","23,03,000.00",0,
"4,607","VSPXAutoMark","23,03,500.00",0,
"4,608","VSPXAutoMark","23,04,000.00",0,
"4,609","VSPXAutoMark","23,04,500.00",0,
"4,610","VSPXAutoMark","23,05,000.00",0,
"4,611","VSPXAutoMark","23,05,500.00",0,
"4,612","VSPXAutoMark","23,06,000.00",0,
"4,613","VSPXAutoMark","23,06,500.00",0,
"4,614","VSPXAutoMark","23,07,000.00",0,
"4,615","VSPXAutoMark","23,07,500.00",0,
"4,616","VSPXAutoMark","23,08,000.00",0,
"4,617","VSPXAutoMark","23,08,500.00",0,
"4,618","VSPXAutoMark","23,09,000.00",0,
"4,619","VSPXAutoMark","23,09,500.00",0,
"4,620","VSPXAutoMark","23,10,000.00",0,
"4,621","VSPXAutoMark","23,10,500.00",0,
"4,622","VSPXAutoMark","23,11,000.00",0,
"4,623","VSPXAutoMark","23,11,500.00",0,
"4,624","VSPXAutoMark","23,12,000.00",0,
"4,625","VSPXAutoMark","23,12,500.00",0,
"4,626","VSPXAutoMark","23,13,000.00",0,
"4,627","VSPXAutoMark","23,13,500.00",0,
"4,628","VSPXAutoMark","23,14,000.00",0,
"4,629","VSPXAutoMark","23,14,500.00",0,
"4,630","VSPXAutoMark","23,15,000.00",0,
"4,631","VSPXAutoMark","23,15,500.00",0,
"4,632","VSPXAutoMark","23,16,000.00",0,
"4,633","VSPXAutoMark","23,16,500.00",0,
"4,634","VSPXAutoMark","23,17,000.00",0,
"4,635","VSPXAutoMark","23,17,500.00",0,
"4,636","VSPXAutoMark","23,18,000.00",0,
"4,637","VSPXAutoMark","23,18,500.00",0,
"4,638","VSPXAutoMark","23,19,000.00",0,
"4,639","VSPXAutoMark","23,19,500.00",0,
"4,640","VSPXAutoMark","23,20,000.00",0,
"4,641","VSPXAutoMark","23,20,500.00",0,
"4,642","VSPXAutoMark","23,21,000.00",0,
"4,643","VSPXAutoMark","23,21,500.00",0,
"4,644","VSPXAutoMark","23,22,000.00",0,
"4,645","VSPXAutoMark","23,22,500.00",0,
"4,646","VSPXAutoMark","23,23,000.00",0,
"4,647","VSPXAutoMark","23,23,500.00",0,
"4,648","VSPXAutoMark","23,24,000.00",0,
"4,649","VSPXAutoMark","23,24,500.00",0,
"4,650","VSPXAutoMark","23,25,000.00",0,
"4,651","VSPXAutoMark","23,25,500.00",0,
"4,652","VSPXAutoMark","23,26,000.00",0,
"4,653","VSPXAutoMark","23,26,500.00",0,
"4,654","VSPXAutoMark","23,27,000.00",0,
"4,655","VSPXAutoMark","23,27,500.00",0,
"4,656","VSPXAutoMark","23,28,000.00",0,
"4,657","VSPXAutoMark","23,28,500.00",0,
"4,658","VSPXAutoMark","23,29,000.00",0,
"4,659","VSPXAutoMark","23,29,500.00",0,
"4,660","VSPXAutoMark","23,30,000.00",0,
"4,661","VSPXAutoMark","23,30,500.00",0,
"4,662","VSPXAutoMark","23,31,000.00",0,
"4,663","VSPXAutoMark","23,31,500.00",0,
"4,664","VSPXAutoMark","23,32,000.00",0,
"4,665","VSPXAutoMark","23,32,500.00",0,
"4,666","VSPXAutoMark","23,33,000.00",0,
"4,667","VSPXAutoMark","23,33,500.00",0,
"4,668","VSPXAutoMark","23,34,000.00",0,
"4,669","VSPXAutoMark","23,34,500.00",0,
"4,670","VSPXAutoMark","23,35,000.00",0,
"4,671","VSPXAutoMark","23,35,500.00",0,
"4,672","VSPXAutoMark","23,36,000.00",0,
"4,673","VSPXAutoMark","23,36,500.00",0,
"4,674","VSPXAutoMark","23,37,000.00",0,
"4,675","VSPXAutoMark","23,37,500.00",0,
"4,676","VSPXAutoMark","23,38,000.00",0,
"4,677","VSPXAutoMark","23,38,500.00",0,
"4,678","VSPXAutoMark","23,39,000.00",0,
"4,679","VSPXAutoMark","23,39,500.00",0,
"4,680","VSPXAutoMark","23,40,000.00",0,
"4,681","VSPXAutoMark","23,40,500.00",0,
"4,682","VSPXAutoMark","23,41,000.00",0,
"4,683","VSPXAutoMark","23,41,500.00",0,
"4,684","VSPXAutoMark","23,42,000.00",0,
"4,685","VSPXAutoMark","23,42,500.00",0,
"4,686","VSPXAutoMark","23,43,000.00",0,
"4,687","VSPXAutoMark","23,43,500.00",0,
"4,688","VSPXAutoMark","23,44,000.00",0,
"4,689","VSPXAutoMark","23,44,500.00",0,
"4,690","VSPXAutoMark","23,45,000.00",0,
"4,691","VSPXAutoMark","23,45,500.00",0,
"4,692","VSPXAutoMark","23,46,000.00",0,
"4,693","VSPXAutoMark","23,46,500.00",0,
"4,694","VSPXAutoMark","23,47,000.00",0,
"4,695","VSPXAutoMark","23,47,500.00",0,
"4,696","VSPXAutoMark","23,48,000.00",0,
"4,697","VSPXAutoMark","23,48,500.00",0,
"4,698","VSPXAutoMark","23,49,000.00",0,
"4,699","VSPXAutoMark","23,49,500.00",0,
"4,700","VSPXAutoMark","23,50,000.00",0,
"4,701","VSPXAutoMark","23,50,500.00",0,
"4,702","VSPXAutoMark","23,51,000.00",0,
"4,703","VSPXAutoMark","23,51,500.00",0,
"4,704","VSPXAutoMark","23,52,000.00",0,
"4,705","VSPXAutoMark","23,52,500.00",0,
"4,706","VSPXAutoMark","23,53,000.00",0,
"4,707","VSPXAutoMark","23,53,500.00",0,
"4,708","VSPXAutoMark","23,54,000.00",0,
"4,709","VSPXAutoMark","23,54,500.00",0,
"4,710","VSPXAutoMark","23,55,000.00",0,
"4,711","VSPXAutoMark","23,55,500.00",0,
"4,712","VSPXAutoMark","23,56,000.00",0,
"4,713","VSPXAutoMark","23,56,500.00",0,
"4,714","VSPXAutoMark","23,57,000.00",0,
"4,715","VSPXAutoMark","23,57,500.00",0,
"4,716","VSPXAutoMark","23,58,000.00",0,
"4,717","VSPXAutoMark","23,58,500.00",0,
"4,718","VSPXAutoMark","23,59,000.00",0,
"4,719","VSPXAutoMark","23,59,500.00",0,
"4,720","VSPXAutoMark","23,60,000.00",0,
"4,721","VSPXAutoMark","23,60,500.00",0,
"4,722","VSPXAutoMark","23,61,000.00",0,
"4,723","VSPXAutoMark","23,61,500.00",0,
"4,724","VSPXAutoMark","23,62,000.00",0,
"4,725","VSPXAutoMark","23,62,500.00",0,
"4,726","VSPXAutoMark","23,63,000.00",0,
"4,727","VSPXAutoMark","23,63,500.00",0,
"4,728","VSPXAutoMark","23,64,000.00",0,
"4,729","VSPXAutoMark","23,64,500.00",0,
"4,730","VSPXAutoMark","23,65,000.00",0,
"4,731","VSPXAutoMark","23,65,500.00",0,
"4,732","VSPXAutoMark","23,66,000.00",0,
"4,733","VSPXAutoMark","23,66,500.00",0,
"4,734","VSPXAutoMark","23,67,000.00",0,
"4,735","VSPXAutoMark","23,67,500.00",0,
"4,736","VSPXAutoMark","23,68,000.00",0,
"4,737","VSPXAutoMark","23,68,500.00",0,
"4,738","VSPXAutoMark","23,69,000.00",0,
"4,739","VSPXAutoMark","23,69,500.00",0,
"4,740","VSPXAutoMark","23,70,000.00",0,
"4,741","VSPXAutoMark","23,70,500.00",0,
"4,742","VSPXAutoMark","23,71,000.00",0,
"4,743","VSPXAutoMark","23,71,500.00",0,
"4,744","VSPXAutoMark","23,72,000.00",0,
"4,745","VSPXAutoMark","23,72,500.00",0,
"4,746","VSPXAutoMark","23,73,000.00",0,
"4,747","VSPXAutoMark","23,73,500.00",0,
"4,748","VSPXAutoMark","23,74,000.00",0,
"4,749","VSPXAutoMark","23,74,500.00",0,
"4,750","VSPXAutoMark","23,75,000.00",0,
"4,751","VSPXAutoMark","23,75,500.00",0,
"4,752","VSPXAutoMark","23,76,000.00",0,
"4,753","VSPXAutoMark","23,76,500.00",0,
"4,754","VSPXAutoMark","23,77,000.00",0,
"4,755","VSPXAutoMark","23,77,500.00",0,
"4,756","VSPXAutoMark","23,78,000.00",0,
"4,757","VSPXAutoMark","23,78,500.00",0,
"4,758","VSPXAutoMark","23,79,000.00",0,
"4,759","VSPXAutoMark","23,79,500.00",0,
"4,760","VSPXAutoMark","23,80,000.00",0,
"4,761","VSPXAutoMark","23,80,500.00",0,
"4,762","VSPXAutoMark","23,81,000.00",0,
"4,763","VSPXAutoMark","23,81,500.00",0,
"4,764","VSPXAutoMark","23,82,000.00",0,
"4,765","VSPXAutoMark","23,82,500.00",0,
"4,766","VSPXAutoMark","23,83,000.00",0,
"4,767","VSPXAutoMark","23,83,500.00",0,
"4,768","VSPXAutoMark","23,84,000.00",0,
"4,769","VSPXAutoMark","23,84,500.00",0,
"4,770","VSPXAutoMark","23,85,000.00",0,
"4,771","VSPXAutoMark","23,85,500.00",0,
"4,772","VSPXAutoMark","23,86,000.00",0,
"4,773","VSPXAutoMark","23,86,500.00",0,
"4,774","VSPXAutoMark","23,87,000.00",0,
"4,775","VSPXAutoMark","23,87,500.00",0,
"4,776","VSPXAutoMark","23,88,000.00",0,
"4,777","VSPXAutoMark","23,88,500.00",0,
"4,778","VSPXAutoMark","23,89,000.00",0,
"4,779","VSPXAutoMark","23,89,500.00",0,
"4,780","VSPXAutoMark","23,90,000.00",0,
"4,781","VSPXAutoMark","23,90,500.00",0,
"4,782","VSPXAutoMark","23,91,000.00",0,
"4,783","VSPXAutoMark","23,91,500.00",0,
"4,784","VSPXAutoMark","23,92,000.00",0,
"4,785","VSPXAutoMark","23,92,500.00",0,
"4,786","VSPXAutoMark","23,93,000.00",0,
"4,787","VSPXAutoMark","23,93,500.00",0,
"4,788","VSPXAutoMark","23,94,000.00",0,
"4,789","VSPXAutoMark","23,94,500.00",0,
"4,790","VSPXAutoMark","23,95,000.00",0,
"4,791","VSPXAutoMark","23,95,500.00",0,
"4,792","VSPXAutoMark","23,96,000.00",0,
"4,793","VSPXAutoMark","23,96,500.00",0,
"4,794","VSPXAutoMark","23,97,000.00",0,
"4,795","VSPXAutoMark","23,97,500.00",0,
"4,796","VSPXAutoMark","23,98,000.00",0,
"4,797","VSPXAutoMark","23,98,500.00",0,
"4,798","VSPXAutoMark","23,99,000.00",0,
"4,799","VSPXAutoMark","23,99,500.00",0,
"4,800","VSPXAutoMark","24,00,000.00",0,
"4,801","VSPXAutoMark","24,00,500.00",0,
"4,802","VSPXAutoMark","24,01,000.00",0,
"4,803","VSPXAutoMark","24,01,500.00",0,
"4,804","VSPXAutoMark","24,02,000.00",0,
"4,805","VSPXAutoMark","24,02,500.00",0,
"4,806","VSPXAutoMark","24,03,000.00",0,
"4,807","VSPXAutoMark","24,03,500.00",0,
"4,808","VSPXAutoMark","24,04,000.00",0,
"4,809","VSPXAutoMark","24,04,500.00",0,
"4,810","VSPXAutoMark","24,05,000.00",0,
"4,811","VSPXAutoMark","24,05,500.00",0,
"4,812","VSPXAutoMark","24,06,000.00",0,
"4,813","VSPXAutoMark","24,06,500.00",0,
"4,814","VSPXAutoMark","24,07,000.00",0,
"4,815","VSPXAutoMark","24,07,500.00",0,
"4,816","VSPXAutoMark","24,08,000.00",0,
"4,817","VSPXAutoMark","24,08,500.00",0,
"4,818","VSPXAutoMark","24,09,000.00",0,
"4,819","VSPXAutoMark","24,09,500.00",0,
"4,820","VSPXAutoMark","24,10,000.00",0,
"4,821","VSPXAutoMark","24,10,500.00",0,
"4,822","VSPXAutoMark","24,11,000.00",0,
"4,823","VSPXAutoMark","24,11,500.00",0,
"4,824","VSPXAutoMark","24,12,000.00",0,
"4,825","VSPXAutoMark","24,12,500.00",0,
"4,826","VSPXAutoMark","24,13,000.00",0,
"4,827","VSPXAutoMark","24,13,500.00",0,
"4,828","VSPXAutoMark","24,14,000.00",0,
"4,829","VSPXAutoMark","24,14,500.00",0,
"4,830","VSPXAutoMark","24,15,000.00",0,
"4,831","VSPXAutoMark","24,15,500.00",0,
"4,832","VSPXAutoMark","24,16,000.00",0,
"4,833","VSPXAutoMark","24,16,500.00",0,
"4,834","VSPXAutoMark","24,17,000.00",0,
"4,835","VSPXAutoMark","24,17,500.00",0,
"4,836","VSPXAutoMark","24,18,000.00",0,
"4,837","VSPXAutoMark","24,18,500.00",0,
"4,838","VSPXAutoMark","24,19,000.00",0,
"4,839","VSPXAutoMark","24,19,500.00",0,
"4,840","VSPXAutoMark","24,20,000.00",0,
"4,841","VSPXAutoMark","24,20,500.00",0,
"4,842","VSPXAutoMark","24,21,000.00",0,
"4,843","VSPXAutoMark","24,21,500.00",0,
"4,844","VSPXAutoMark","24,22,000.00",0,
"4,845","VSPXAutoMark","24,22,500.00",0,
"4,846","VSPXAutoMark","24,23,000.00",0,
"4,847","VSPXAutoMark","24,23,500.00",0,
"4,848","VSPXAutoMark","24,24,000.00",0,
"4,849","VSPXAutoMark","24,24,500.00",0,
"4,850","VSPXAutoMark","24,25,000.00",0,
"4,851","VSPXAutoMark","24,25,500.00",0,
"4,852","VSPXAutoMark","24,26,000.00",0,
"4,853","VSPXAutoMark","24,26,500.00",0,
"4,854","VSPXAutoMark","24,27,000.00",0,
"4,855","VSPXAutoMark","24,27,500.00",0,
"4,856","VSPXAutoMark","24,28,000.00",0,
"4,857","VSPXAutoMark","24,28,500.00",0,
"4,858","VSPXAutoMark","24,29,000.00",0,
"4,859","VSPXAutoMark","24,29,500.00",0,
"4,860","VSPXAutoMark","24,30,000.00",0,
"4,861","VSPXAutoMark","24,30,500.00",0,
"4,862","VSPXAutoMark","24,31,000.00",0,
"4,863","VSPXAutoMark","24,31,500.00",0,
"4,864","VSPXAutoMark","24,32,000.00",0,
"4,865","VSPXAutoMark","24,32,500.00",0,
"4,866","VSPXAutoMark","24,33,000.00",0,
"4,867","VSPXAutoMark","24,33,500.00",0,
"4,868","VSPXAutoMark","24,34,000.00",0,
"4,869","VSPXAutoMark","24,34,500.00",0,
"4,870","VSPXAutoMark","24,35,000.00",0,
"4,871","VSPXAutoMark","24,35,500.00",0,
"4,872","VSPXAutoMark","24,36,000.00",0,
"4,873","VSPXAutoMark","24,36,500.00",0,
"4,874","VSPXAutoMark","24,37,000.00",0,
"4,875","VSPXAutoMark","24,37,500.00",0,
"4,876","VSPXAutoMark","24,38,000.00",0,
"4,877","VSPXAutoMark","24,38,500.00",0,
"4,878","VSPXAutoMark","24,39,000.00",0,
"4,879","VSPXAutoMark","24,39,500.00",0,
"4,880","VSPXAutoMark","24,40,000.00",0,
"4,881","VSPXAutoMark","24,40,500.00",0,
"4,882","VSPXAutoMark","24,41,000.00",0,
"4,883","VSPXAutoMark","24,41,500.00",0,
"4,884","VSPXAutoMark","24,42,000.00",3,
"4,885","VSPXAutoMark","24,42,500.00",1,
"4,886","VSPXAutoMark","24,43,000.00",0,
"4,887","VSPXAutoMark","24,43,500.00",0,
"4,888","VSPXAutoMark","24,44,000.00",0,
"4,889","VSPXAutoMark","24,44,500.00",0,
"4,890","VSPXAutoMark","24,45,000.00",0,
"4,891","VSPXAutoMark","24,45,500.00",0,
"4,892","VSPXAutoMark","24,46,000.00",0,
"4,893","VSPXAutoMark","24,46,500.00",0,
"4,894","VSPXAutoMark","24,47,000.00",0,
"4,895","VSPXAutoMark","24,47,500.00",0,
"4,896","VSPXAutoMark","24,48,000.00",0,
"4,897","VSPXAutoMark","24,48,500.00",0,
"4,898","VSPXAutoMark","24,49,000.00",0,
"4,899","VSPXAutoMark","24,49,500.00",0,
"4,900","VSPXAutoMark","24,50,000.00",0,
"4,901","VSPXAutoMark","24,50,500.00",0,
"4,902","VSPXAutoMark","24,51,000.00",0,
"4,903","VSPXAutoMark","24,51,500.00",0,
"4,904","VSPXAutoMark","24,52,000.00",0,
"4,905","VSPXAutoMark","24,52,500.00",0,
"4,906","VSPXAutoMark","24,53,000.00",0,
"4,907","VSPXAutoMark","24,53,500.00",0,
"4,908","VSPXAutoMark","24,54,000.00",0,
"4,909","VSPXAutoMark","24,54,500.00",0,
"4,910","VSPXAutoMark","24,55,000.00",0,
"4,911","VSPXAutoMark","24,55,500.00",0,
"4,912","VSPXAutoMark","24,56,000.00",0,
"4,913","VSPXAutoMark","24,56,500.00",0,
"4,914","VSPXAutoMark","24,57,000.00",0,
"4,915","VSPXAutoMark","24,57,500.00",0,
"4,916","VSPXAutoMark","24,58,000.00",0,
"4,917","VSPXAutoMark","24,58,500.00",0,
"4,918","VSPXAutoMark","24,59,000.00",0,
"4,919","VSPXAutoMark","24,59,500.00",0,
"4,920","VSPXAutoMark","24,60,000.00",0,
"4,921","VSPXAutoMark","24,60,500.00",0,
"4,922","VSPXAutoMark","24,61,000.00",0,
"4,923","VSPXAutoMark","24,61,500.00",0,
"4,924","VSPXAutoMark","24,62,000.00",0,
"4,925","VSPXAutoMark","24,62,500.00",0,
"4,926","VSPXAutoMark","24,63,000.00",0,
"4,927","VSPXAutoMark","24,63,500.00",0,
"4,928","VSPXAutoMark","24,64,000.00",0,
"4,929","VSPXAutoMark","24,64,500.00",0,
"4,930","VSPXAutoMark","24,65,000.00",0,
"4,931","VSPXAutoMark","24,65,500.00",0,
"4,932","VSPXAutoMark","24,66,000.00",0,
"4,933","VSPXAutoMark","24,66,500.00",0,
"4,934","VSPXAutoMark","24,67,000.00",0,
"4,935","VSPXAutoMark","24,67,500.00",0,
"4,936","VSPXAutoMark","24,68,000.00",0,
"4,937","VSPXAutoMark","24,68,500.00",0,
"4,938","VSPXAutoMark","24,69,000.00",0,
"4,939","VSPXAutoMark","24,69,500.00",0,
"4,940","VSPXAutoMark","24,70,000.00",0,
"4,941","VSPXAutoMark","24,70,500.00",0,
"4,942","VSPXAutoMark","24,71,000.00",0,
"4,943","VSPXAutoMark","24,71,500.00",0,
"4,944","VSPXAutoMark","24,72,000.00",0,
"4,945","VSPXAutoMark","24,72,500.00",0,
"4,946","VSPXAutoMark","24,73,000.00",0,
"4,947","VSPXAutoMark","24,73,500.00",0,
"4,948","VSPXAutoMark","24,74,000.00",0,
"4,949","VSPXAutoMark","24,74,500.00",0,
"4,950","VSPXAutoMark","24,75,000.00",0,
"4,951","VSPXAutoMark","24,75,500.00",0,
"4,952","VSPXAutoMark","24,76,000.00",0,
"4,953","VSPXAutoMark","24,76,500.00",0,
"4,954","VSPXAutoMark","24,77,000.00",0,
"4,955","VSPXAutoMark","24,77,500.00",0,
"4,956","VSPXAutoMark","24,78,000.00",0,
"4,957","VSPXAutoMark","24,78,500.00",0,
"4,958","VSPXAutoMark","24,79,000.00",0,
"4,959","VSPXAutoMark","24,79,500.00",0,
"4,960","VSPXAutoMark","24,80,000.00",0,
"4,961","VSPXAutoMark","24,80,500.00",0,
"4,962","VSPXAutoMark","24,81,000.00",0,
"4,963","VSPXAutoMark","24,81,500.00",0,
"4,964","VSPXAutoMark","24,82,000.00",0,
"4,965","VSPXAutoMark","24,82,500.00",0,
"4,966","VSPXAutoMark","24,83,000.00",0,
"4,967","VSPXAutoMark","24,83,500.00",0,
"4,968","VSPXAutoMark","24,84,000.00",0,
"4,969","VSPXAutoMark","24,84,500.00",0,
"4,970","VSPXAutoMark","24,85,000.00",0,
"4,971","VSPXAutoMark","24,85,500.00",0,
"4,972","VSPXAutoMark","24,86,000.00",0,
"4,973","VSPXAutoMark","24,86,500.00",0,
"4,974","VSPXAutoMark","24,87,000.00",0,
"4,975","VSPXAutoMark","24,87,500.00",0,
"4,976","VSPXAutoMark","24,88,000.00",0,
"4,977","VSPXAutoMark","24,88,500.00",0,
"4,978","VSPXAutoMark","24,89,000.00",0,
"4,979","VSPXAutoMark","24,89,500.00",0,
"4,980","VSPXAutoMark","24,90,000.00",0,
"4,981","VSPXAutoMark","24,90,500.00",0,
"4,982","VSPXAutoMark","24,91,000.00",0,
"4,983","VSPXAutoMark","24,91,500.00",0,
"4,984","VSPXAutoMark","24,92,000.00",0,
"4,985","VSPXAutoMark","24,92,500.00",0,
"4,986","VSPXAutoMark","24,93,000.00",0,
"4,987","VSPXAutoMark","24,93,500.00",0,
"4,988","VSPXAutoMark","24,94,000.00",0,
"4,989","VSPXAutoMark","24,94,500.00",0,
"4,990","VSPXAutoMark","24,95,000.00",0,
"4,991","VSPXAutoMark","24,95,500.00",0,
"4,992","VSPXAutoMark","24,96,000.00",0,
"4,993","VSPXAutoMark","24,96,500.00",0,
"4,994","VSPXAutoMark","24,97,000.00",0,
"4,995","VSPXAutoMark","24,97,500.00",0,
"4,996","VSPXAutoMark","24,98,000.00",0,
"4,997","VSPXAutoMark","24,98,500.00",0,
"4,998","VSPXAutoMark","24,99,000.00",0,
"4,999","VSPXAutoMark","24,99,500.00",0,
"5,000","VSPXAutoMark","25,00,000.00",0,
"5,001","VSPXAutoMark","25,00,500.00",0,
"5,002","VSPXAutoMark","25,01,000.00",0,
"5,003","VSPXAutoMark","25,01,500.00",0,
"5,004","VSPXAutoMark","25,02,000.00",0,
"5,005","VSPXAutoMark","25,02,500.00",0,
"5,006","VSPXAutoMark","25,03,000.00",0,
"5,007","VSPXAutoMark","25,03,500.00",0,
"5,008","VSPXAutoMark","25,04,000.00",0,
"5,009","VSPXAutoMark","25,04,500.00",0,
"5,010","VSPXAutoMark","25,05,000.00",0,
"5,011","VSPXAutoMark","25,05,500.00",0,
"5,012","VSPXAutoMark","25,06,000.00",0,
"5,013","VSPXAutoMark","25,06,500.00",0,
"5,014","VSPXAutoMark","25,07,000.00",0,
"5,015","VSPXAutoMark","25,07,500.00",0,
"5,016","VSPXAutoMark","25,08,000.00",0,
"5,017","VSPXAutoMark","25,08,500.00",0,
"5,018","VSPXAutoMark","25,09,000.00",0,
"5,019","VSPXAutoMark","25,09,500.00",0,
"5,020","VSPXAutoMark","25,10,000.00",0,
"5,021","VSPXAutoMark","25,10,500.00",0,
"5,022","VSPXAutoMark","25,11,000.00",0,
"5,023","VSPXAutoMark","25,11,500.00",0,
"5,024","VSPXAutoMark","25,12,000.00",0,
"5,025","VSPXAutoMark","25,12,500.00",0,
"5,026","VSPXAutoMark","25,13,000.00",0,
"5,027","VSPXAutoMark","25,13,500.00",0,
"5,028","VSPXAutoMark","25,14,000.00",0,
"5,029","VSPXAutoMark","25,14,500.00",0,
"5,030","VSPXAutoMark","25,15,000.00",0,
"5,031","VSPXAutoMark","25,15,500.00",0,
"5,032","VSPXAutoMark","25,16,000.00",0,
"5,033","VSPXAutoMark","25,16,500.00",0,
"5,034","VSPXAutoMark","25,17,000.00",0,
"5,035","VSPXAutoMark","25,17,500.00",0,
"5,036","VSPXAutoMark","25,18,000.00",0,
"5,037","VSPXAutoMark","25,18,500.00",0,
"5,038","VSPXAutoMark","25,19,000.00",0,
"5,039","VSPXAutoMark","25,19,500.00",0,
"5,040","VSPXAutoMark","25,20,000.00",0,
"5,041","VSPXAutoMark","25,20,500.00",0,
"5,042","VSPXAutoMark","25,21,000.00",0,
"5,043","VSPXAutoMark","25,21,500.00",0,
"5,044","VSPXAutoMark","25,22,000.00",0,
"5,045","VSPXAutoMark","25,22,500.00",0,
"5,046","VSPXAutoMark","25,23,000.00",0,
"5,047","VSPXAutoMark","25,23,500.00",0,
"5,048","VSPXAutoMark","25,24,000.00",0,
"5,049","VSPXAutoMark","25,24,500.00",0,
"5,050","VSPXAutoMark","25,25,000.00",0,
"5,051","VSPXAutoMark","25,25,500.00",0,
"5,052","VSPXAutoMark","25,26,000.00",0,
"5,053","VSPXAutoMark","25,26,500.00",0,
"5,054","VSPXAutoMark","25,27,000.00",0,
"5,055","VSPXAutoMark","25,27,500.00",0,
"5,056","VSPXAutoMark","25,28,000.00",0,
"5,057","VSPXAutoMark","25,28,500.00",0,
"5,058","VSPXAutoMark","25,29,000.00",0,
"5,059","VSPXAutoMark","25,29,500.00",0,
"5,060","VSPXAutoMark","25,30,000.00",0,
"5,061","VSPXAutoMark","25,30,500.00",0,
"5,062","VSPXAutoMark","25,31,000.00",0,
"5,063","VSPXAutoMark","25,31,500.00",0,
"5,064","VSPXAutoMark","25,32,000.00",0,
"5,065","VSPXAutoMark","25,32,500.00",0,
"5,066","VSPXAutoMark","25,33,000.00",0,
"5,067","VSPXAutoMark","25,33,500.00",0,
"5,068","VSPXAutoMark","25,34,000.00",0,
"5,069","VSPXAutoMark","25,34,500.00",0,
"5,070","VSPXAutoMark","25,35,000.00",0,
"5,071","VSPXAutoMark","25,35,500.00",0,
"5,072","VSPXAutoMark","25,36,000.00",0,
"5,073","VSPXAutoMark","25,36,500.00",0,
"5,074","VSPXAutoMark","25,37,000.00",0,
"5,075","VSPXAutoMark","25,37,500.00",0,
"5,076","VSPXAutoMark","25,38,000.00",0,
"5,077","VSPXAutoMark","25,38,500.00",0,
"5,078","VSPXAutoMark","25,39,000.00",0,
"5,079","VSPXAutoMark","25,39,500.00",0,
"5,080","VSPXAutoMark","25,40,000.00",0,
"5,081","VSPXAutoMark","25,40,500.00",0,
"5,082","VSPXAutoMark","25,41,000.00",0,
"5,083","VSPXAutoMark","25,41,500.00",0,
"5,084","VSPXAutoMark","25,42,000.00",0,
"5,085","VSPXAutoMark","25,42,500.00",0,
"5,086","VSPXAutoMark","25,43,000.00",0,
"5,087","VSPXAutoMark","25,43,500.00",0,
"5,088","VSPXAutoMark","25,44,000.00",0,
"5,089","VSPXAutoMark","25,44,500.00",0,
"5,090","VSPXAutoMark","25,45,000.00",0,
"5,091","VSPXAutoMark","25,45,500.00",0,
"5,092","VSPXAutoMark","25,46,000.00",0,
"5,093","VSPXAutoMark","25,46,500.00",0,
"5,094","VSPXAutoMark","25,47,000.00",0,
"5,095","VSPXAutoMark","25,47,500.00",0,
"5,096","VSPXAutoMark","25,48,000.00",0,
"5,097","VSPXAutoMark","25,48,500.00",0,
"5,098","VSPXAutoMark","25,49,000.00",0,
"5,099","VSPXAutoMark","25,49,500.00",0,
"5,100","VSPXAutoMark","25,50,000.00",0,
"5,101","VSPXAutoMark","25,50,500.00",0,
"5,102","VSPXAutoMark","25,51,000.00",0,
"5,103","VSPXAutoMark","25,51,500.00",0,
"5,104","VSPXAutoMark","25,52,000.00",0,
"5,105","VSPXAutoMark","25,52,500.00",0,
"5,106","VSPXAutoMark","25,53,000.00",0,
"5,107","VSPXAutoMark","25,53,500.00",0,
"5,108","VSPXAutoMark","25,54,000.00",0,
"5,109","VSPXAutoMark","25,54,500.00",0,
"5,110","VSPXAutoMark","25,55,000.00",0,
"5,111","VSPXAutoMark","25,55,500.00",0,
"5,112","VSPXAutoMark","25,56,000.00",0,
"5,113","VSPXAutoMark","25,56,500.00",0,
"5,114","VSPXAutoMark","25,57,000.00",0,
"5,115","VSPXAutoMark","25,57,500.00",0,
"5,116","VSPXAutoMark","25,58,000.00",0,
"5,117","VSPXAutoMark","25,58,500.00",0,
"5,118","VSPXAutoMark","25,59,000.00",0,
"5,119","VSPXAutoMark","25,59,500.00",0,
"5,120","VSPXAutoMark","25,60,000.00",0,
"5,121","VSPXAutoMark","25,60,500.00",0,
"5,122","VSPXAutoMark","25,61,000.00",0,
"5,123","VSPXAutoMark","25,61,500.00",0,
"5,124","VSPXAutoMark","25,62,000.00",0,
"5,125","VSPXAutoMark","25,62,500.00",0,
"5,126","VSPXAutoMark","25,63,000.00",0,
"5,127","VSPXAutoMark","25,63,500.00",0,
"5,128","VSPXAutoMark","25,64,000.00",0,
"5,129","VSPXAutoMark","25,64,500.00",0,
"5,130","VSPXAutoMark","25,65,000.00",0,
"5,131","VSPXAutoMark","25,65,500.00",0,
"5,132","VSPXAutoMark","25,66,000.00",0,
"5,133","VSPXAutoMark","25,66,500.00",0,
"5,134","VSPXAutoMark","25,67,000.00",0,
